Target,Fold,Group,PC,Variable,Loading
Monothalamida,0,Sediment,PC1,Sorting,0.4897910899243446
Monothalamida,0,Sediment,PC1,Skewness,-0.47852455439196445
Monothalamida,0,Sediment,PC1,Kurtosis,-0.47696325099838666
Monothalamida,0,Sediment,PC1,Clay Content,0.06749987107542232
Monothalamida,0,Sediment,PC1,Silt Content,-0.20093569892406057
Monothalamida,0,Sediment,PC1,Sand Content,0.3421138161603119
Monothalamida,0,Sediment,PC2,Grain Size,-0.3980043220946826
Monothalamida,0,Sediment,PC2,Sorting,0.03550825846078992
Monothalamida,0,Sediment,PC2,Skewness,-0.07898314924815726
Monothalamida,0,Sediment,PC2,Kurtosis,-0.14871275780001403
Monothalamida,0,Sediment,PC2,Clay Content,0.6107256087616465
Monothalamida,0,Sediment,PC2,Silt Content,-0.5476411365187468
Monothalamida,0,Sediment,PC2,Sand Content,-0.37293607679140295
Monothalamida,0,Major,PC1,Na2O,0.2494734606754469
Monothalamida,0,Major,PC1,MgO,0.31540180258479894
Monothalamida,0,Major,PC1,Al2O3,0.4230888398915561
Monothalamida,0,Major,PC1,SiO2,-0.33771167079594533
Monothalamida,0,Major,PC1,K2O,0.4409455463181006
Monothalamida,0,Major,PC1,CaO,-0.4171506374848607
Monothalamida,0,Major,PC1,Fe2O3,0.42045656986246527
Monothalamida,0,Major,PC2,Na2O,0.6326733860044844
Monothalamida,0,Major,PC2,MgO,-0.4786400165047986
Monothalamida,0,Major,PC2,Al2O3,0.03633245815046171
Monothalamida,0,Major,PC2,SiO2,-0.5270256353201627
Monothalamida,0,Major,PC2,K2O,-0.26913444031340084
Monothalamida,0,Major,PC2,CaO,0.08800462050608632
Monothalamida,0,Major,PC2,Fe2O3,-0.10664845638265574
Monothalamida,0,Trace,PC1,Sc,-0.10614986068209076
Monothalamida,0,Trace,PC1,Ti,-0.3737672779070831
Monothalamida,0,Trace,PC1,V,-0.3412212597957651
Monothalamida,0,Trace,PC1,Cr,-0.33547830603067186
Monothalamida,0,Trace,PC1,Mn,0.4006534039785653
Monothalamida,0,Trace,PC1,Co,0.17526986722151333
Monothalamida,0,Trace,PC1,Ni,0.401848130296956
Monothalamida,0,Trace,PC1,Cu,0.3988435966095598
Monothalamida,0,Trace,PC1,Zn,0.2810794882726557
Monothalamida,0,Trace,PC1,Ga,-0.09252342681802969
Monothalamida,0,Trace,PC1,As,0.12162071110859249
Monothalamida,0,Trace,PC1,Rb,-0.07677184136054577
Monothalamida,0,Trace,PC2,Sc,0.13548052432186097
Monothalamida,0,Trace,PC2,Ti,0.0489119562090613
