Target,Fold,Model,Observed,Predicted
Monothalamida,0,Ridge,11065,14673.73710631906
Monothalamida,0,Ridge,16492,25281.136870540813
Monothalamida,0,Ridge,11287,30460.33928932429
Monothalamida,0,Ridge,119586,29126.586330625512
Monothalamida,0,Ridge,91943,33674.515365577034
Monothalamida,0,Ridge,17101,31699.353166254026
Monothalamida,0,Ridge,20143,30427.238514660254
Monothalamida,0,Ridge,34035,30142.34680276684
Monothalamida,0,Ridge,24333,31349.45493825117
Monothalamida,0,Ridge,3538,38004.55264864262
Monothalamida,0,Ridge,14040,30381.179548132135
Monothalamida,0,Ridge,13377,25231.7774866534
Monothalamida,0,Ridge,13599,34697.79121581602
Monothalamida,0,Ridge,16524,17175.90606316298
Monothalamida,0,Ridge,12983,25604.811568377845
Monothalamida,0,Ridge,6045,27364.482310137995
Monothalamida,0,Ridge,10175,27610.782182448373
Monothalamida,0,Ridge,12414,24108.527360945973
Monothalamida,0,Ridge,13387,27257.564882864663
Monothalamida,0,Ridge,2512,25987.96332140857
Monothalamida,0,Ridge,16275,41472.83870136597
Monothalamida,0,Ridge,14756,28725.6932837021
Monothalamida,0,Ridge,10643,30388.00507245594
Monothalamida,0,Ridge,9962,3306.8280197982713
Monothalamida,0,Ridge,15791,23968.75600931892
Monothalamida,0,Ridge,15066,27426.10860539114
Monothalamida,0,Ridge,11208,24073.82886747017
Monothalamida,0,RF,8045,13094.310693395477
Monothalamida,0,RF,10581,20622.948429709184
Monothalamida,0,RF,9710,37352.70823063601
Monothalamida,0,RF,11065,11350.863598318345
Monothalamida,0,RF,16492,13196.648568808952
Monothalamida,0,RF,11287,16463.95761049505
Monothalamida,0,RF,119586,14718.5423091797
Monothalamida,0,RF,91943,22615.254505932964
Monothalamida,0,RF,17101,28374.67999758019
Monothalamida,0,RF,20143,30004.330646570088
Monothalamida,0,RF,34035,26599.709516810977
Monothalamida,0,RF,24333,34192.63810098789
Monothalamida,0,RF,3538,48606.659131607295
Monothalamida,0,RF,14040,33562.95562830503
Monothalamida,0,RF,13377,12455.731313897199
Monothalamida,0,RF,13599,25365.632812504173
Monothalamida,0,RF,16524,15827.725855361297
Monothalamida,0,RF,12983,16777.058330308566
Monothalamida,0,RF,6045,24673.617907597956
Monothalamida,0,RF,10175,20032.913020762582
Monothalamida,0,RF,12414,13857.991150260843
Monothalamida,0,RF,13387,16409.506503107998
Monothalamida,0,RF,2512,13398.817826534567
Monothalamida,0,RF,16275,38264.9078629759
Monothalamida,0,RF,14756,13017.08012617381
Monothalamida,0,RF,10643,23626.54005037186
Monothalamida,0,RF,9962,34697.4936045732
Monothalamida,0,RF,15791,17364.450671112212
Monothalamida,0,RF,15066,20242.04516682762
Monothalamida,0,RF,11208,17928.250731635024
Monothalamida,0,XGBoost,8045,11344.740234375
Monothalamida,0,XGBoost,10581,13293.78515625
Monothalamida,0,XGBoost,9710,67828.2109375
Monothalamida,0,XGBoost,11065,12010.3271484375
Monothalamida,0,XGBoost,16492,11582.5048828125
Monothalamida,0,XGBoost,11287,11216.650390625
Monothalamida,0,XGBoost,119586,12535.3857421875
Monothalamida,0,XGBoost,91943,12288.4365234375
Monothalamida,0,XGBoost,17101,12255.3603515625
Monothalamida,0,XGBoost,20143,3168.032958984375
Monothalamida,0,XGBoost,34035,11310.01171875
Monothalamida,0,XGBoost,24333,10728.697265625
Monothalamida,0,XGBoost,3538,67828.3359375
Monothalamida,0,XGBoost,14040,67828.3359375
Monothalamida,0,XGBoost,13377,13184.4326171875
Monothalamida,0,XGBoost,13599,11727.0380859375
Monothalamida,0,XGBoost,16524,12295.9931640625
Monothalamida,0,XGBoost,12983,12980.4462890625
Monothalamida,0,XGBoost,6045,10513.8251953125
Monothalamida,0,XGBoost,10175,12594.921875
Monothalamida,0,XGBoost,12414,11371.4033203125
Monothalamida,0,XGBoost,13387,11287.2666015625
Monothalamida,0,XGBoost,2512,11491.796875
Monothalamida,0,XGBoost,16275,3462.850341796875
Monothalamida,0,XGBoost,14756,11403.7294921875
Monothalamida,0,XGBoost,10643,11454.138671875
Monothalamida,0,XGBoost,9962,13928.388671875
Monothalamida,0,XGBoost,15791,13271.6025390625
Monothalamida,0,XGBoost,15066,11431.8603515625
Monothalamida,0,XGBoost,11208,12365.62890625
Monothalamida,0,LightGBM,8045,24754.055555555555
Monothalamida,0,LightGBM,10581,24754.055555555555
Monothalamida,0,LightGBM,9710,24754.055555555555
Monothalamida,0,LightGBM,11065,24754.055555555555
Monothalamida,0,LightGBM,16492,24754.055555555555
Monothalamida,0,LightGBM,11287,24754.055555555555
Monothalamida,0,LightGBM,119586,24754.055555555555
Monothalamida,0,LightGBM,91943,24754.055555555555
Monothalamida,0,LightGBM,17101,24754.055555555555
Monothalamida,0,LightGBM,20143,24754.055555555555
Monothalamida,0,LightGBM,34035,24754.055555555555
Monothalamida,0,LightGBM,24333,24754.055555555555
Monothalamida,0,LightGBM,3538,24754.055555555555
Monothalamida,0,LightGBM,14040,24754.055555555555
Monothalamida,0,LightGBM,13377,24754.055555555555
Monothalamida,0,LightGBM,13599,24754.055555555555
Monothalamida,0,LightGBM,16524,24754.055555555555
Monothalamida,0,LightGBM,12983,24754.055555555555
Monothalamida,0,LightGBM,6045,24754.055555555555
Monothalamida,0,LightGBM,10175,24754.055555555555
Monothalamida,0,LightGBM,12414,24754.055555555555
Monothalamida,0,LightGBM,13387,24754.055555555555
Monothalamida,0,LightGBM,2512,24754.055555555555
Monothalamida,0,LightGBM,16275,24754.055555555555
Monothalamida,0,LightGBM,14756,24754.055555555555
Monothalamida,0,LightGBM,10643,24754.055555555555
Monothalamida,0,LightGBM,9962,24754.055555555555
Monothalamida,0,LightGBM,15791,24754.055555555555
Monothalamida,0,LightGBM,15066,24754.055555555555
Monothalamida,0,LightGBM,11208,24754.055555555555
Monothalamida,0,GAM,8045,24350.26268505249
Monothalamida,0,GAM,10581,42329.47537386307
Monothalamida,0,GAM,9710,25868.72569240132
Monothalamida,0,GAM,11065,6489.156682448949
Monothalamida,0,GAM,16492,15386.084956124592
Monothalamida,0,GAM,11287,24021.417531285268
Monothalamida,0,GAM,119586,32006.215234728945
Monothalamida,0,GAM,91943,33888.08156190286
Monothalamida,0,GAM,17101,41844.99487513771
Monothalamida,0,GAM,20143,26549.586904061936
Monothalamida,0,GAM,34035,40975.21018771901
Monothalamida,0,GAM,24333,39354.85307927894
Monothalamida,0,GAM,3538,53255.092239159996
Monothalamida,0,GAM,14040,33982.23641528042
Monothalamida,0,GAM,13377,18841.651584670057
Monothalamida,0,GAM,13599,50032.04260493963
Monothalamida,0,GAM,16524,27605.18427551509
Monothalamida,0,GAM,12983,26555.143885063735
Monothalamida,0,GAM,6045,23399.367796398692
Monothalamida,0,GAM,10175,39457.71775040981
Monothalamida,0,GAM,12414,20515.55328279153
Monothalamida,0,GAM,13387,6637.194790175814
Monothalamida,0,GAM,2512,19665.916174998925
Monothalamida,0,GAM,16275,54351.209035458465
Monothalamida,0,GAM,14756,28032.72778810041
Monothalamida,0,GAM,10643,41849.61963350537
Monothalamida,0,GAM,9962,-45418.623690729284
Monothalamida,0,GAM,15791,23332.275992847528
Monothalamida,0,GAM,15066,19196.5056617679
Monothalamida,0,GAM,11208,27083.53661829951
Monothalamida,1,Linear,30574,11492.424381127528
Monothalamida,1,Linear,12388,10256.2340201623
Monothalamida,1,Linear,8734,7575.31112284104
Monothalamida,1,Linear,6726,32422.834534550137
Monothalamida,1,Linear,9899,8146.047980391093
Monothalamida,1,Linear,14729,3700.6633338812735
Monothalamida,1,Linear,135946,19796.41234935316
Monothalamida,1,Linear,62644,9084.685008839519
Monothalamida,1,Linear,9934,31019.73372870929
Monothalamida,1,Linear,11259,24800.001741340595
Monothalamida,1,Linear,67829,23539.62188671915
Monothalamida,1,Ridge,30574,13352.03816607012
Monothalamida,1,Ridge,12388,13113.051428639385
Monothalamida,1,Ridge,8734,12897.948771723288
Monothalamida,1,Ridge,6726,20177.106713591787
Monothalamida,1,Ridge,9899,15943.234936456753
Monothalamida,1,Ridge,14729,16219.900739535993
Monothalamida,1,Ridge,135946,20195.731221730435
Monothalamida,1,Ridge,62644,17904.02822361923
Monothalamida,1,Ridge,9934,25700.694171785995
Monothalamida,1,Ridge,11259,22068.01249391395
Monothalamida,1,Ridge,67829,20768.36948088417
Monothalamida,1,RF,30574,11274.0636530846
Monothalamida,1,RF,12388,12472.991952764089
Monothalamida,1,RF,8734,12689.692805860075
Monothalamida,1,RF,6726,25360.555828279288
Monothalamida,1,RF,9899,15035.793745818783
Monothalamida,1,RF,14729,12871.371207725871
Monothalamida,1,RF,135946,17186.567910012287
Monothalamida,1,RF,62644,17698.84131870943
Monothalamida,1,RF,9934,16260.141263466288
Monothalamida,1,RF,11259,16349.467998897526
Monothalamida,1,RF,67829,23424.879128768385
Monothalamida,1,XGBoost,30574,12707.140625
Monothalamida,1,XGBoost,12388,11313.4609375
Monothalamida,1,XGBoost,8734,14161.974609375
Monothalamida,1,XGBoost,6726,12171.6943359375
Monothalamida,1,XGBoost,9899,15198.4052734375
Monothalamida,1,XGBoost,14729,12836.23046875
Monothalamida,1,XGBoost,135946,14570.8251953125
Monothalamida,1,XGBoost,62644,11600.2587890625
Monothalamida,1,XGBoost,9934,13968.1591796875
Monothalamida,1,XGBoost,11259,13504.1396484375
Monothalamida,1,XGBoost,67829,16660.919921875
Monothalamida,1,LightGBM,30574,17879.108108108107
Monothalamida,1,LightGBM,12388,17879.108108108107
Monothalamida,1,LightGBM,8734,17879.108108108107
Monothalamida,1,LightGBM,6726,17879.108108108107
Monothalamida,1,LightGBM,9899,17879.108108108107
Monothalamida,1,LightGBM,14729,17879.108108108107
Monothalamida,1,LightGBM,135946,17879.108108108107
Monothalamida,1,LightGBM,62644,17879.108108108107
Monothalamida,1,LightGBM,9934,17879.108108108107
Monothalamida,1,LightGBM,11259,17879.108108108107
Monothalamida,1,LightGBM,67829,17879.108108108107
Monothalamida,1,GAM,30574,11335.709116168779
Monothalamida,1,GAM,12388,11463.106778838468
Monothalamida,1,GAM,8734,302.2820324044351
Monothalamida,1,GAM,6726,31873.322561013192
Monothalamida,1,GAM,9899,5333.577669880028
Monothalamida,1,GAM,14729,-198.00672407811908
Monothalamida,1,GAM,135946,30796.74570534149
Monothalamida,1,GAM,62644,13281.073015138609
Monothalamida,1,GAM,9934,26105.946795585653
Monothalamida,1,GAM,11259,24744.525013454197
Monothalamida,1,GAM,67829,22698.725167047618
Monothalamida,2,Linear,13963,7984.820378157354
Monothalamida,2,Linear,12825,22352.896806582125
Monothalamida,2,Linear,1328,13321.969932966127
Monothalamida,2,Linear,10845,2652.9782262994377
Monothalamida,2,Linear,10000,1931.5443718597053
Monothalamida,2,Linear,14004,-17606.43180760421
Monothalamida,2,Linear,11946,22846.404417520567
Monothalamida,2,Ridge,13963,19317.462553010675
Monothalamida,2,Ridge,12825,21251.874567033152
Monothalamida,2,Ridge,1328,16598.606091620182
Monothalamida,2,Ridge,10845,15970.582308981573
Monothalamida,2,Ridge,10000,11996.138363233174
Monothalamida,2,Ridge,14004,-7156.142454437017
Monothalamida,2,Ridge,11946,22583.012327244785
Monothalamida,2,RF,13963,15172.408356147995
Monothalamida,2,RF,12825,14491.046906006894
Monothalamida,2,RF,1328,12660.162033589217
Monothalamida,2,RF,10845,13752.883406674864
Monothalamida,2,RF,10000,12799.671151199707
Monothalamida,2,RF,14004,24439.148370041334
Monothalamida,2,RF,11946,18516.90002434342
Monothalamida,2,XGBoost,13963,10392.521484375
Monothalamida,2,XGBoost,12825,16604.244140625
Monothalamida,2,XGBoost,1328,11810.384765625
Monothalamida,2,XGBoost,10845,10382.7568359375
Monothalamida,2,XGBoost,10000,11559.927734375
Monothalamida,2,XGBoost,14004,9147.6513671875
Monothalamida,2,XGBoost,11946,22413.537109375
Monothalamida,2,LightGBM,13963,7762.9787372840365
Monothalamida,2,LightGBM,12825,23055.06628395975
Monothalamida,2,LightGBM,1328,10174.961238872642
Monothalamida,2,LightGBM,10845,11466.797929480164
Monothalamida,2,LightGBM,10000,10174.961238872642
Monothalamida,2,LightGBM,14004,9054.815427891559
Monothalamida,2,LightGBM,11946,24346.902974567274
Monothalamida,2,GAM,13963,8932.21744644372
Monothalamida,2,GAM,12825,24974.602229023614
Monothalamida,2,GAM,1328,2439.2378992325575
Monothalamida,2,GAM,10845,1510.5995092411067
Monothalamida,2,GAM,10000,-6160.872106924726
Monothalamida,2,GAM,14004,6337.3559604420025
Monothalamida,2,GAM,11946,11419.521991671836
