Target,Fold,Model,R2,R2_train,RMSE,RMSE_train,MAE,MAE_train
simpson,3,GAM,-0.20705021905593313,0.17699473924156184,0.012502990913705886,0.013146627043873963,0.010603431100120951,0.007764674414245531
simpson,4,Linear,-2.8049615970098687,0.11312536477607094,0.012387160957250535,0.014422093841974492,0.009552829518192647,0.008794270145223545
simpson,4,Ridge,-0.5772812922496366,0.06141020113777962,0.007975376935550338,0.014836624828688028,0.006933268128263719,0.009070255022789077
simpson,4,RF,-0.4208822356130746,0.5464633927063748,0.007569647992027849,0.010313435895367543,0.006512833564041605,0.006650728193937809
simpson,4,XGBoost,-0.8830236477977143,0.9965761384317261,0.008714139919016548,0.0008960975679352845,0.006358861061368404,0.0006816138490444413
simpson,4,LightGBM,-0.06963537814604526,-7.66053886991358e-14,0.006567718365555447,0.015314301747451086,0.006313187503130714,0.009589870750595782
simpson,4,GAM,-4.015413451651108,0.1538024425488681,0.01422165084472346,0.014087472579565856,0.011499486914119506,0.008402568355047517
Rotaliida,0,Linear,-4.149198595615706,0.42378942866394576,10737.716427859625,10660.640553559406,8212.017144689278,7431.033496275155
Rotaliida,0,Ridge,-1.1602164725432647,0.2846849808173596,6954.897697454665,11877.946408899434,5456.914545204231,7407.040328116517
Rotaliida,0,RF,-1.5240062542184418,0.7360149406109335,7517.740366460172,7215.764713326785,5968.887094075128,4722.412104469755
Rotaliida,0,XGBoost,0.044859111309051514,1.0,4624.61738957938,0.5297742429391509,3556.26318359375,0.33536088466644287
Rotaliida,0,LightGBM,-0.7535712936781271,0.0,6266.193808225513,14044.060431553427,5715.731578947368,8176.585872576174
Rotaliida,0,GAM,-1.5309510230748304,0.681046470399806,7528.075742082864,7931.5194910870905,6666.764617857419,5568.603649214558
Rotaliida,1,Linear,-0.13678158457628742,0.2600211626455454,23585.14908469327,7186.484917738583,13862.317578361448,4986.304812279584
Rotaliida,1,Ridge,-0.10880999437992567,0.14194570335744205,23293.174326064578,7738.633051308682,12274.356749958375,4749.309949574411
Rotaliida,1,RF,-0.11388785894196918,0.664548277342887,23346.449673984065,4838.624074488817,11806.283274922172,2907.946704932941
Rotaliida,1,XGBoost,-0.17739975452423096,0.9990663528442383,24002.81050210579,255.2712175926812,11761.333984375,195.78805541992188
Rotaliida,1,LightGBM,-0.07925590964194651,0.0,22980.65107556326,8354.23848437065,11503.447368421053,5082.437673130195
Rotaliida,1,GAM,-0.007609973046851515,0.33896840622957314,22204.773101912386,6792.31748121656,14223.399712873928,4997.889027361245
Rotaliida,2,Linear,-0.11888963355201243,0.39818488998694224,11045.004139721903,10348.199490893077,6963.140910260632,7447.947366720648
Rotaliida,2,Ridge,0.07792076492261801,0.3023961339010469,10026.662088184836,11141.346675457844,5429.978653806853,6843.226379895362
